text,novelty,diversity,label
37 percent of his santa did not take about 30 days when he may not report hillary conflict .,0.101449275,0.130434783,0
he ' ll be put time to fly to this time when he will try to be safer and enjoy the role in account .,0.107317073,0.140939597,0
at an final argument that mrs regulators had whom to believe the rest of the eu bank provides peace `` .,0.097297297,0.128654971,0
"she was to just embrace all - the end of this year , and work marks through under labor market out around the last year or women often were illegal .",0.120689655,0.14893617,0
`` very too people and was put at a weekly album with scotland or opposition people he stressed that she won ' t realize anyone look in honor .,0.123348018,0.147208122,0
`` his effectively reported their - largest new york player has voted substantial civil public powers since jail after they will have a big difference in the state .,0.118721461,0.143589744,0
"christmas prices can left the eyes of the app , we are still deeply thought the problems will spread by triple other measures where it ' s exciting .",0.115555556,0.142156863,0
"but for all on a number of society , the threat of companies which seemed at stake .",0.097297297,0.130434783,0
"50 points , '' she tweeted there , a hot rally is an enormous numbers in the u .",0.098522167,0.130434783,0
s .,0.031746032,0.066666667,0
people that criminal media would come ahead with the music .,0.089430894,0.125,0
i don ' t know if it does like the road is going on its drivers at his top trading zone .,0.100628931,0.14,0
"it abandoned over , first of to serve his data from response to a crime dedicated trade clubs and congress managed already widely committed from a small board iranian ratings and put last all a a full rise .",0.138790036,0.154589372,0
"the swedish democratic ' said fund , as virginia ambassador examined critics , her played in a round last season .",0.101522843,0.134228188,0
"i am not to announce the way we will help him out seeing me that surgery outside if some children have cardiff , and we continue to do back good to do something .",0.129554656,0.147619048,0
`` i could with goal and she always met to play just over to wake up - a plate covered between all china .,0.105990783,0.134969325,0
"some of the products can be necessary 17 games if the number two states were that focus with the particularly desperate salary , when universities fell to a group of third years .",0.123893805,0.145251397,0
"in austin , the in january which ' s going to help turning at the house in particular , the pair had to be charged with some of drug - it .",0.119341564,0.144104803,0
he over senior a statement this moment that stayed in people at `` they must be attacked by fighting .,0.097826087,0.137681159,0
however - it will have lost a song against patients in a month ' s market and simply struggle to bring their windows together .,0.103773585,0.136842105,0
