text,novelty,diversity,label
"The stuff that ' s being built now is all beyond the reach of even middle - income people ,"" he said .                                                 
""",0.672659361,0.675795049,1
"One thing that dad always told me was pitch the ball up and try to swing the ball , and that stuck me and it ' s actually become my biggest weapon , yet ,"" he said .",0.712945719,0.735594916,1
New York City Police are looking for a group of men who raped a woman who was walking inside a park with her father .,0.681176602,0,1
"He asked about another liberal Democrat from Vermont who ran for president , Howard Dean , who once said that gun control issues should be left to the states and not part of the Democratic agenda .",0.711507512,0.703321905,1
"Still , there ' s a problem , according to new research that was first reported on by the Washington Post .",0.572565583,0.730616167,1
We ' re all good friends off the field but once we cross that line it ' s on for young and old - as it should be !,0.698531002,0.618442373,1
"It is believed , however , that the same attack managed to shut down the House of Commons computer system for almost a day in 2006 .",0.742774095,0.772818747,1
I want to come back as a Chelsea supporter in years to come with my kids and see the team doing great .,0.077371518,0.574231032,1
"You can mention how they leave , but you can also mention how they come to the stadium to watch this FA Cup match .",0.701486301,0.727481838,1
It comes as cities around the world are on high alert for a terror attack on New Year ' s Eve .,0.651738042,0.61844733,1
"If I were in charge of that , it would be a short - term job ...",0.572077634,0.160468957,1
But it would be -- it would be really great to have someone who knows energy and is pro - responsible development to be in charge .,0.076536751,0.67879921,1
Another allows people to request that a judge order weapons be taken away from relatives who are believed to pose a threat .,0.761198162,0.009725307,1
"Meanwhile , an online fundraising page apparently set up in memory of Mr Young has been removed after his family reportedly said they had no knowledge of it .",0.702669936,0.806397146,1
"Seven of the 10 Australian men made a match in the two special episodes , and several couples are still dating .",0.691240536,0.764628154,1
"Elizabeth explains that to her , he seems to have thought about his clothes just enough - but not so much that he looks like he is trying too hard .",0.70544365,0.713421351,1
They ' re a brilliant design company working to create a lifestyle and that ' s the way I see us .,0.660167763,0.678120583,1
"There ' s going to be some players outside that process that we ' ll look at , obviously players in the international market as well as players in the domestic market .",0.636447669,0.680549826,1
"It ' s pretty unique and I ' ve heard a lot about it over time , great things about the city in Singapore .",0.594871378,0.597008187,1
"One person was killed in an explosion at the city ' s second airport , on the Asian side , shortly before Christmas .",0.749815248,0.774710537,1
"It ' s not an ideal for situation for my husband and I , and our family and friends , who are all feeling for us during this process .",0.512999077,0.648492503,1
And good on you for constantly trying to bring up drama on on here and first day back you just couldn ' t help yourself .,0.591704574,0.679333941,1
"Over 14 million new private sector jobs have been created , setting a record 70 straight months of jobs growth .                                                       
""",0.630022182,0.707530415,1
"I don ' t believe that there ' s a team in Scotland who would not turn out to support local communities if asked ,"" he said .",0.587745277,0.602514738,1
"The former reality TV star ' s brother , Michael , was found dead in early December , days after he went missing .",0.68499156,0.735617488,1
"My friends try so hard to get it , but they can ' t really understand what I ' m going through .",0.554381079,0.501036614,1
